Ticker,Timestamp,Open,High,Low,Close,Volume
XOM,2025-04-16 00:00:00-04:00,103.94999694824219,105.58999633789062,103.69999694824219,104.19000244140625,13607000.0
WMT,2025-04-16 00:00:00-04:00,94.0,94.30000305175781,90.61000061035156,91.19000244140625,22229100.0
T,2025-04-16 00:00:00-04:00,27.739999771118164,27.780000686645508,26.940000534057617,27.020000457763672,27835900.0
PFE,2025-04-16 00:00:00-04:00,22.489999771118164,22.68000030517578,21.950000762939453,22.040000915527344,37641200.0
COST,2025-04-16 00:00:00-04:00,972.1300048828125,978.6500244140625,959.239990234375,967.75,2531700.0
PG,2025-04-16 00:00:00-04:00,169.2899932861328,169.67999267578125,165.7899932861328,166.38999938964844,5897500.0
V,2025-04-16 00:00:00-04:00,335.0,337.2200012207031,328.8599853515625,331.3299865722656,5850600.0
AAPL,2025-04-16 00:00:00-04:00,198.36000061035156,200.6999969482422,192.3699951171875,194.27000427246094,59732400.0
AMD,2025-04-16 00:00:00-04:00,87.61000061035156,90.47000122070312,85.30000305175781,88.29000091552734,62109000.0
MSFT,2025-04-16 00:00:00-04:00,380.6700134277344,381.6099853515625,368.0,371.6099853515625,21967800.0
GOOGL,2025-04-16 00:00:00-04:00,153.10000610351562,155.88999938964844,151.50999450683594,153.3300018310547,28187400.0
AMZN,2025-04-16 00:00:00-04:00,176.2899932861328,179.10000610351562,171.41000366210938,174.3300018310547,51875300.0
TSLA,2025-04-16 00:00:00-04:00,247.61000061035156,251.97000122070312,233.88999938964844,241.5500030517578,112378700.0
META,2025-04-16 00:00:00-04:00,508.510009765625,513.3699951171875,495.6300048828125,502.30999755859375,18735100.0
NFLX,2025-04-16 00:00:00-04:00,976.280029296875,981.2100219726562,949.1699829101562,961.6300048828125,6066100.0
IBM,2025-04-16 00:00:00-04:00,240.27999877929688,243.3000030517578,235.88999938964844,238.57000732421875,4869900.0
NVDA,2025-04-16 00:00:00-04:00,104.55000305175781,106.79000091552734,100.44999694824219,104.48999786376953,397016900.0
JPM,2025-04-16 00:00:00-04:00,232.0,233.5800018310547,227.92999267578125,229.61000061035156,9322300.0
BA,2025-04-16 00:00:00-04:00,154.3699951171875,157.66000366210938,153.5399932861328,156.47000122070312,6809600.0
ORCL,2025-04-15 00:00:00-04:00,134.75999450683594,136.47999572753906,133.72000122070312,133.94000244140625,8630000.0
JPM,2025-04-15 00:00:00-04:00,236.10000610351562,238.64999389648438,232.82000732421875,233.1300048828125,10912900.0
MSFT,2025-04-15 00:00:00-04:00,388.510009765625,391.8900146484375,384.1600036621094,385.7300109863281,17199900.0
COST,2025-04-15 00:00:00-04:00,985.3499755859375,994.0,974.25,976.9199829101562,1788200.0
V,2025-04-15 00:00:00-04:00,336.7200012207031,339.3900146484375,335.0,335.80999755859375,4386200.0
GOOGL,2025-04-15 00:00:00-04:00,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,27551500.0
PFE,2025-04-15 00:00:00-04:00,22.170000076293945,22.93000030517578,22.1299991607666,22.440000534057617,51814700.0
AMZN,2025-04-15 00:00:00-04:00,181.41000366210938,182.35000610351562,177.92999267578125,179.58999633789062,43642000.0
T,2025-04-15 00:00:00-04:00,27.5,27.6299991607666,27.260000228881836,27.5,25721300.0
DIS,2025-04-15 00:00:00-04:00,84.75,85.9800033569336,84.5199966430664,85.01000213623047,7840500.0
TSLA,2025-04-15 00:00:00-04:00,249.91000366210938,258.75,247.5399932861328,254.11000061035156,79594300.0
WMT,2025-04-15 00:00:00-04:00,94.81999969482422,96.02999877929688,93.87000274658203,93.97000122070312,21871200.0
META,2025-04-15 00:00:00-04:00,532.1099853515625,537.9400024414062,517.5,521.52001953125,15558700.0
AMD,2025-04-15 00:00:00-04:00,94.66000366210938,96.8499984741211,94.62000274658203,95.29000091552734,28116500.0
XOM,2025-04-15 00:00:00-04:00,103.63999938964844,105.41000366210938,103.0,103.0999984741211,13164900.0
NVDA,2025-04-15 00:00:00-04:00,110.97000122070312,113.62000274658203,110.5,112.19999694824219,228966900.0
KO,2025-04-15 00:00:00-04:00,72.62000274658203,72.62999725341797,71.72000122070312,71.86000061035156,14965500.0
PG,2025-04-15 00:00:00-04:00,169.13999938964844,170.16000366210938,168.27999877929688,168.47000122070312,8765000.0
NFLX,2025-04-15 00:00:00-04:00,950.0,993.4500122070312,948.0,976.280029296875,7712000.0
PEP,2025-04-15 00:00:00-04:00,145.83999633789062,145.97999572753906,142.6300048828125,142.83999633789062,5459600.0
INTC,2025-04-15 00:00:00-04:00,20.200000762939453,20.469999313354492,19.809999465942383,19.850000381469727,64056900.0
IBM,2025-04-15 00:00:00-04:00,239.5500030517578,241.52999877929688,238.27000427246094,240.6999969482422,3363700.0
CSCO,2025-04-15 00:00:00-04:00,57.869998931884766,57.90999984741211,57.060001373291016,57.20000076293945,18543600.0
BA,2025-04-15 00:00:00-04:00,155.27999877929688,159.1199951171875,155.27999877929688,155.52000427246094,11541100.0
AAPL,2025-04-15 00:00:00-04:00,201.86000061035156,203.50999450683594,199.8000030517578,202.13999938964844,51343900.0
